replay_version 2.1
stopped_at 1516
seed 100
recorded_at 2025-06-18 04:01:31 -0500
[:mouse_button_up, 1, 0, 1, 1, 5]
[:mouse_move, 889, 137, 2, 2, 19]
[:mouse_move, 889, 153, 2, 3, 20]
[:mouse_move, 887, 185, 2, 4, 21]
[:mouse_move, 886, 202, 2, 5, 22]
[:mouse_move, 878, 250, 2, 6, 23]
[:mouse_move, 873, 284, 2, 7, 24]
[:mouse_move, 869, 307, 2, 8, 25]
[:mouse_move, 867, 329, 2, 9, 26]
[:mouse_move, 867, 370, 2, 10, 27]
[:mouse_move, 867, 375, 2, 11, 28]
[:key_down_player_one, 4, 0, 1, 12, 61]
[:key_down_player_one, 27, 0, 1, 13, 61]
[:key_held_player_one, 4, 0, 1, 14, 62]
[:key_held_player_one, 27, 0, 1, 15, 62]
[:key_held_player_one, 4, 0, 1, 16, 63]
[:key_held_player_one, 27, 0, 1, 17, 63]
[:key_held_player_one, 4, 0, 1, 18, 64]
[:key_held_player_one, 27, 0, 1, 19, 64]
[:key_held_player_one, 4, 0, 1, 20, 65]
[:key_held_player_one, 27, 0, 1, 21, 65]
[:key_held_player_one, 4, 0, 1, 22, 66]
[:key_held_player_one, 27, 0, 1, 23, 66]
[:key_held_player_one, 4, 0, 1, 24, 67]
[:key_held_player_one, 27, 0, 1, 25, 67]
[:key_held_player_one, 4, 0, 1, 26, 68]
[:key_held_player_one, 27, 0, 1, 27, 68]
[:key_held_player_one, 4, 0, 1, 28, 69]
[:key_held_player_one, 27, 0, 1, 29, 69]
[:key_held_player_one, 4, 0, 1, 30, 70]
[:key_down_player_one, 15, 0, 1, 31, 70]
[:key_held_player_one, 27, 0, 1, 32, 70]
[:key_held_player_one, 4, 0, 1, 33, 71]
[:key_held_player_one, 15, 0, 1, 34, 71]
[:key_held_player_one, 27, 0, 1, 35, 71]
[:key_held_player_one, 4, 0, 1, 36, 72]
[:key_held_player_one, 15, 0, 1, 37, 72]
[:key_held_player_one, 27, 0, 1, 38, 72]
[:key_held_player_one, 4, 0, 1, 39, 73]
[:key_held_player_one, 15, 0, 1, 40, 73]
[:key_held_player_one, 27, 0, 1, 41, 73]
[:key_held_player_one, 4, 0, 1, 42, 74]
