0.0,0.0,1280.0,32.0
0.0,672.0,1280.0,32.0
0.0,32.0,32.0,640.0
1248.0,32.0,32.0,640.0
384.0,352.0,128.0,96.0
256.0,128.0,32.0,160.0
800.0,288.0,32.0,192.0
704.0,96.0,288.0,32.0
448.0,96.0,64.0,160.0
672.0,512.0,32.0,64.0
672.0,320.0,32.0,96.0
576.0,96.0,32.0,64.0
576.0,192.0,32.0,64.0
1088.0,160.0,32.0,96.0
1088.0,320.0,32.0,64.0
992.0,320.0,32.0,32.0
928.0,192.0,64.0,32.0
96.0,528.0,80.0,16.0
80.0,480.0,112.0,16.0
64.0,432.0,128.0,16.0
64.0,384.0,128.0,16.0
80.0,64.0,16.0,176.0
128.0,80.0,16.0,160.0
192.0,80.0,16.0,160.0
0.0,0.0,1280.0,16.0
0.0,0.0,16.0,720.0
0.0,704.0,1280.0,16.0
1264.0,0.0,16.0,720.0
0,0,1280,16
0,0,16,720
0,704,1280,16
1264,0,16,720
