0,0,32,5664
0,5664,10016,32
0,0,10016,32
10016,0,32,5696
2112,192,704,32
2112,672,704,32
3328,576,224,32
5504,256,256,32
5984,256,256,32
6400,256,256,32
4928,1024,256,32
7168,1120,256,32
9216,1088,256,32
8544,1920,256,32
6752,1984,256,32
5664,1792,256,32
832,1920,256,32
1440,3232,256,32
736,3712,256,32
896,4608,256,32
672,5280,256,32
3136,5184,256,32
3872,4512,256,32
4640,5248,256,32
7680,4064,256,32
9536,4256,256,32
9184,5120,256,32
3072,3296,256,32
3616,2432,256,32
4480,3840,256,32
4704,1952,128,128
6272,3328,128,128
5248,4832,128,128
2496,4320,128,128
1536,5056,128,128
7232,5024,128,128
2208,2336,128,128
1120,704,128,128
8448,2944,128,128
8576,4608,128,128
7840,2176,128,128
8640,416,128,128
6048,1088,128,128
4768,352,128,128
3040,1600,128,128
448,2720,128,128
1568,4064,128,128
256,4736,128,128
3936,5312,128,128
3872,3360,128,128
7904,800,128,128
6272,4320,128,128
1728,1440,128,128
96,768,128,128
9120,3616,128,128
6144,5184,128,128
7168,3168,128,128
5472,3712,128,128
2592,5088,128,128
2528,3328,128,128
1376,2560,128,128
4096,1344,128,128
9344,2336,128,128
5952,2656,128,128
3360,4160,128,128
224,1696,128,128
352,4064,128,128
8192,5248,128,128
7168,448,128,128
6624,2592,128,128
4608,2848,128,128
2336,1184,128,128
640,224,128,128
7264,4352,128,128
